table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,2107,1030,1077,291,252,352,327,362,303,472,573,594,428,512,176,84*,233,172,184,151,100*,198,278,288,180,63*,1768,55*,906,757
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,Don't know,370,108,262,79,58,90,79,57,37,28,59,123,80,109,33,17,38,31,27,33,24,30,47,62,19,8,304,8,148,134
Table 154,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 4th to 6th December 2020,Prefer not to say,34,15,19,9,5,7,4,7,3,4,11,7,7,9,4,-,6,-,2,4,1,5,2,5,4,1,28,1,19,8
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,2115,1003,1112,261,228,325,342,367,332,488,584,640,359,532,186,88,220,166,174,162,105,182,296,296,177,63,1761,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,2115,1034,1081,292,250,353,328,364,305,473,575,597,429,514,176,84*,234,172,185,152,100*,199,279,289,181,63*,1775,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,NET: Left wing,706,357,349,125,114,109,111,128,96,137,200,236,99,171,69,31,79,53,58,36,36,60,89,111,62,21,580,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,Very left-wing,105,56,49,27,25,22,12,23,9,12,23,35,18,29,10,5,5,6,14,3,10,3,22,18,6,2,83,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,Fairly left-wing,319,147,172,62,55,57,52,55,47,47,92,109,43,75,24,16,40,23,23,17,20,28,42,47,28,11,264,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,Slightly left-of-centre,282,154,128,36,34,30,47,50,40,79,85,92,38,66,35,9,34,24,22,16,6,29,25,46,28,9,233,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,Centre,443,239,204,49,42,80,81,85,62,85,114,118,102,108,39,14,48,30,29,37,22,34,72,64,35,18,364,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,Slightly right-ofcentre,238,144,94,17,9,20,22,39,41,99,78,70,48,42,21,10,27,19,22,22,11,29,23,27,24,4,202,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,Fairly right-wing,236,147,88,16,16,31,18,34,41,96,68,63,53,51,3,7,23,26,27,15,11,33,29,32,24,5,217,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,Very right-wing,44,22,23,6,5,4,7,7,6,14,11,13,16,5,1,2,3,4,2,2,-,6,9,8,3,4,39,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,NET: Right wing,518,313,205,39,29,55,47,80,87,209,156,146,117,99,25,18,54,49,50,40,21,69,60,67,51,13,459,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,2115,1034,1081,292,250,353,328,364,305,473,575,597,429,514,176,84*,234,172,185,152,100*,199,279,289,181,63*,1775,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,Don't know,400,95,306,70,57,98,77,61,56,37,88,89,103,121,40,16,50,36,43,34,19,33,47,41,31,11,330,,,
Table 158,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 15th to 17th January 2021,Prefer not to say,48,30,18,8,8,11,12,10,3,4,17,7,8,15,4,5,2,5,3,5,2,3,10,8,2,-,42,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,2100,1015,1085,267,236,294,323,383,336,497,613,633,319,535,176,86,203,160,183,166,113,193,307,302,145,66,1745,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,2100,1027,1073,290,248,351,325,361,302,471,571,592,426,510,175,84*,232,171,183,151,100*,198,277,287,179,63*,1762,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,NET: Left wing,714,363,351,122,103,137,103,114,108,130,230,198,136,151,63,34,92,55,51,45,30,67,107,87,65,18,603,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,Very left-wing,82,33,49,21,16,23,15,5,5,13,24,23,20,15,13,*,12,7,4,3,4,8,16,8,7,1,64,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,Fairly left-wing,345,167,178,70,61,75,51,50,48,51,106,99,65,75,31,19,49,30,27,24,8,25,56,33,38,7,299,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,Slightly left-of-centre,287,163,124,31,26,39,37,60,55,66,100,76,51,60,19,15,32,18,20,18,18,34,36,47,20,9,241,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,Centre,454,228,226,44,40,86,75,99,67,85,103,118,107,126,47,18,61,36,39,29,23,33,55,60,41,14,370,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,Slightly right-ofcentre,263,157,106,24,20,16,32,33,53,105,79,89,39,56,15,8,21,24,28,20,13,29,26,40,30,9,225,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,Fairly right-wing,226,125,101,21,20,16,26,33,37,93,74,58,52,41,13,8,18,18,22,19,7,24,27,38,23,10,196,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,Very right-wing,45,25,20,2,2,2,7,8,7,18,15,9,7,13,2,-,4,4,5,3,5,4,3,8,5,-,38,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,NET: Right wing,534,307,227,48,42,34,65,75,96,216,168,157,98,110,30,16,43,47,55,42,26,57,56,86,58,19,459,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,2100,1027,1073,290,248,351,325,361,302,471,571,592,426,510,175,84*,232,171,183,151,100*,198,277,287,179,63*,1762,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,Don't know,366,116,251,68,55,90,72,69,28,39,62,110,78,115,31,13,36,32,37,33,20,36,48,54,13,12,303,,,
Table 159,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 12th to 14th February 2021,Prefer not to say,32,13,19,9,7,5,9,5,3,1,8,9,7,8,4,1,1,2,1,3,*,5,10,1,3,1,27,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,2120,1031,1089,252,219,339,351,389,311,478,605,573,429,513,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,2120,1037,1083,292,251,354,328,365,305,475,577,598,430,515,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,NET: Left wing,679,355,324,110,101,103,105,125,103,133,212,189,120,158,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,Very left-wing,98,46,51,26,24,17,16,18,13,7,20,28,17,33,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,Fairly left-wing,298,152,146,55,51,50,49,56,47,41,86,84,58,71,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,Slightly left-of-centre,283,157,126,30,26,37,40,50,42,84,106,78,45,54,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,Centre,462,238,224,56,48,88,91,83,56,89,123,136,90,113,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,Slightly right-ofcentre,270,149,121,19,15,34,25,36,49,107,100,64,52,54,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,Fairly right-wing,212,129,84,14,14,18,25,36,39,80,64,60,51,37,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,Very right-wing,40,21,19,3,2,5,3,3,8,17,9,10,12,8,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,NET: Right wing,522,299,224,36,30,56,53,75,96,205,172,135,115,100,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,Don't know,417,126,291,81,64,99,75,77,39,46,66,127,92,132,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,2120,1037,1083,292,251,354,328,365,305,475,577,598,430,515,,,,,,,,,,,,,,,,
Table 140,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 7th to 9th August 2020,Prefer not to say,40,19,21,9,7,8,5,4,11,3,4,11,13,12,,,,,,,,,,,,,,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,2189,1062,1127,268,237,337,362,371,330,521,627,625,385,552,196,87,242,172,200,169,101,199,293,277,187,66,1826,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,2189,1070,1119,302,261,365,339,376,315,491,595,617,444,532,183,87*,242,178,191,157,104*,206,289,299,187,66*,1837,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,NET: Left wing,744,388,356,137,122,138,132,98,115,124,240,245,116,143,81,29,76,55,59,42,29,76,118,95,67,18,616,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,Very left-wing,85,41,44,23,23,27,13,12,9,2,26,32,16,11,7,2,12,3,7,4,2,5,20,8,13,2,74,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,Fairly left-wing,338,172,167,68,57,61,62,46,49,53,113,104,46,75,34,15,32,19,22,23,15,40,54,48,30,7,282,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,Slightly left-of-centre,320,175,145,46,42,50,58,40,57,70,101,110,53,57,40,12,31,33,31,15,12,31,45,39,24,9,260,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,Centre,486,242,244,45,38,84,76,108,64,110,116,122,120,128,33,25,63,30,54,39,28,40,60,63,37,14,411,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,Slightly right-ofcentre,235,141,95,15,14,20,22,34,46,98,75,72,41,47,16,6,28,26,16,20,13,22,34,30,15,9,197,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,Fairly right-wing,256,135,122,16,15,20,27,46,45,102,84,60,58,54,17,12,29,15,24,17,11,19,26,49,24,14,215,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,Very right-wing,64,41,23,5,5,6,11,9,7,26,14,24,14,12,-,3,13,7,1,5,1,12,9,6,5,1,61,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,NET: Right wing,555,316,239,36,33,46,61,89,98,226,173,157,112,113,33,21,70,47,41,42,25,53,70,85,44,24,474,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,2189,1070,1119,302,261,365,339,376,315,491,595,617,444,532,183,87*,242,178,191,157,104*,206,289,299,187,66*,1837,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,Don't know,374,115,260,75,60,90,66,77,38,28,59,86,91,139,32,11,34,41,34,29,21,36,37,52,37,10,312,,,
Table 143,"Q.14 Some people talk about ‘left', 'right’ and ‘centre’ to describe parties and politicians. (Generally socialist parties would be considered ‘left wing’ whilst conservative parties would be",ONLINE Fieldwork: 9th to 11th October 2020,Prefer not to say,29,10,20,9,7,7,5,5,1,3,8,8,5,9,3,2,-,4,2,5,1,1,3,4,2,-,25,,,
