start_date,end_date,question,response,total,male,female,16-24,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Podcasts,9,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),9,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,UTV,8,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Direct from Local council website/ email/ text/ post,7,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,ITV Wales,7,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Weighted base,2072,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",6,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Mirror ( online ),5,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Direct from Northern Ireland Government website/ email/ text/ post,4,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Snapchat,4,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Celebrity and/or social media influencer,3,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,WhatsApp,3,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Direct from Wales Government website/ email/ text/ post,3,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Instagram,2,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Weighted base,2072,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,"Smart speaker (e.g. Amazon Echo, Google Home)",2,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Advertising,2,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,S4C,2,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Community radio,1,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Magazines,1,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,People in your local area/neighbourhood,1,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Channel 5,1,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,WhatsApp group(s),1,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Facebook messenger,-,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Apple iMessage,-,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,BBC Alba,-,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Cool FM,-,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Weighted base,2072,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,RTÉ,-,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,I don't know where the source is from,14,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Broadcasters,1284,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Non-BBC broadcasters,289,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: BBC services,995,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Newspapers (printed and online),144,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Officials,241,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Social Media,115,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Weighted base,2072,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Facebook (Facebook and Facebook Messenger),52,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: WhatsApp (WhatsApp and WhatsApp groups),4,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Closed groups,1,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Other online news sources,97,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Family/friends/ local ppl,29,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Traditional media,1454,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Unweighted base,2071,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Weighted base,2072,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,BBC - TV,682,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,BBC - Online/ app,244,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Sky,141,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Direct from UK Government website/ email/ text/ post,99,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,ITV,95,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,BBC - Radio,70,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Websites or apps that bring together news from different news providers,68,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,“Broadsheets” such as The Times or Guardian ( online ),66,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Direct from NHS website/ email/ text/ post,53,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Weighted base,2072,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Twitter,53,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Facebook,52,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Search engine (e.g. Google),35,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,YouTube,29,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Other,29,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Family and friends directly,28,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Official scientists,26,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,“Broadsheets” such as The Times or Guardian,24,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),24,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Commercial Radio,24,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",23,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Weighted base,2072,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Direct from Scotland Government website/ email/ text/ post,21,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Channel 4,19,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,STV,17,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Direct from Local health service website/ email/ text/ post,16,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,“Mid-market tabloids” such as MailOnline or Express ( online ),15,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Direct from World Health Organisation (WHO) website/ email/ text/ post,11,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Email,10,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Podcasts,9,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),9,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,UTV,8,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Weighted base,2072,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Direct from Local council website/ email/ text/ post,7,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,ITV Wales,7,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",6,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,“Red-top tabloids” such as The Sun or Mirror ( online ),5,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Direct from Northern Ireland Government website/ email/ text/ post,4,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Snapchat,4,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Celebrity and/or social media influencer,3,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,WhatsApp,3,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Direct from Wales Government website/ email/ text/ post,3,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Instagram,2,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Weighted base,2072,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,"Smart speaker (e.g. Amazon Echo, Google Home)",2,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Advertising,2,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,S4C,2,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Community radio,1,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Magazines,1,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,People in your local area/neighbourhood,1,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Channel 5,1,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,WhatsApp group(s),1,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Facebook messenger,-,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Apple iMessage,-,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,BBC Alba,-,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Cool FM,-,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Weighted base,2072,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,RTÉ,-,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,I don't know where the source is from,14,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Broadcasters,1284,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Non-BBC broadcasters,289,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: BBC services,995,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Newspapers (printed and online),144,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Officials,241,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Social Media,115,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Facebook (Facebook and Facebook Messenger),52,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: WhatsApp (WhatsApp and WhatsApp groups),4,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Closed groups,1,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,Weighted base,2072,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Other online news sources,97,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Family/friends/ local ppl,29,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-05-22,2020-05-24,most_important_source_used_in_last_week,NET: Traditional media,1454,708,747,175,408,413,286,348,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Unweighted base,2110,1060,1050,273,514,603,457,536,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Weighted base,2110,1033,1077,292,576,595,429,509,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,BBC - TV,767,357,410,64,217,200,172,177,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,BBC - Online/ app,256,149,107,60,84,88,45,39,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Sky,138,75,64,19,37,49,26,27,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Direct from Government website/ email/ text/ post,130,60,71,20,28,31,37,35,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,ITV,103,37,66,9,21,21,22,39,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Direct from NHS website/ email/ text/ post,84,27,57,16,17,25,19,24,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Newspapers (online),83,38,45,9,26,24,15,19,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,BBC - Radio,64,37,27,4,17,24,10,13,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Websites or apps that bring together news from different news providers,49,26,24,13,11,18,10,10,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Twitter,42,28,14,15,14,13,5,10,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Weighted base,2110,1033,1077,292,576,595,429,509,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Direct from World Health Organisation (WHO) website/ email/ text/ post,38,15,23,8,14,8,3,13,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Facebook,37,11,25,8,7,8,9,13,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Newspapers (printed),35,21,14,-,9,9,11,7,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Search engine (e.g. Google),33,19,13,8,6,6,10,10,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Family and friends directly,33,14,19,6,8,5,10,10,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Official scientists,26,12,14,3,9,11,-,6,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,YouTube,21,16,5,6,9,5,3,4,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Channel 4,20,8,12,3,5,5,4,5,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",20,13,7,4,2,8,6,3,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Commercial Radio,14,11,3,-,6,3,2,3,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Direct from Local health service website/ email/ text/ post,13,6,7,-,3,2,1,7,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,STV,9,4,5,-,2,2,2,4,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Weighted base,2110,1033,1077,292,576,595,429,509,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Direct from Local council website/ email/ text/ post,9,1,7,2,1,4,-,4,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Email,9,4,5,1,1,5,-,3,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,UTV,8,3,5,-,-,-,2,6,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",7,7,-,-,1,1,-,5,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Facebook messenger,5,2,3,4,2,3,-,-,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,ITV Wales,4,2,3,-,-,1,1,3,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Channel 5,4,1,3,-,-,-,-,4,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Podcasts,4,3,1,-,-,1,1,2,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,WhatsApp,3,2,1,2,1,1,1,-,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Snapchat,3,-,3,3,-,1,1,-,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,"Smart speaker (e.g. Amazon Echo, Google Home)",2,-,2,-,-,2,-,1,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,WhatsApp group(s),2,1,1,1,2,-,-,-,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Weighted base,2110,1033,1077,292,576,595,429,509,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Instagram,2,-,2,1,-,1,-,1,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,People in your local area/neighbourhood,1,1,-,-,1,-,-,-,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Advertising,1,1,-,-,-,-,-,1,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Apple iMessage,-,-,-,-,-,-,-,-,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Other,25,15,10,2,11,7,2,5,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,I don't know where the source is from,6,5,2,3,2,3,-,1,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,NET: Broadcasters,1374,673,701,159,384,390,284,316,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,NET: Non-BBC broadcasters,287,129,158,32,65,78,57,87,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,NET: BBC services,1087,543,544,127,319,312,227,229,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,NET: Newspapers (printed and online),118,59,59,9,35,33,26,25,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,NET: Officials,300,121,179,48,72,81,59,88,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,NET: Social Media,86,41,45,28,23,24,16,23,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,Weighted base,2110,1033,1077,292,576,595,429,509,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,NET: Facebook (Facebook and Facebook Messenger),41,14,28,12,10,10,9,13,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,NET: WhatsApp (WhatsApp and WhatsApp groups),5,3,2,3,3,1,1,-,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,NET: Closed groups,7,3,4,5,4,3,-,-,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,NET: Other online news sources,76,46,30,17,15,27,16,18,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,NET: Family/friends/ local ppl,34,16,19,6,9,5,10,10,,,,,,,,,,,,,
2020-04-03,2020-04-05,most_important_source_used_in_last_week,NET: Traditional media,1506,743,763,168,424,426,312,345,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Unweighted base,2104,1035,1069,270,691,590,360,463,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Weighted base,2101,1028,1073,289,576,595,426,504,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,BBC - TV,709,348,361,67,176,203,184,147,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,BBC - Online/ app,258,145,112,52,92,90,34,42,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Sky,137,73,65,9,40,27,32,38,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,ITV,125,46,79,8,16,39,28,43,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Direct from Government website/ email/ text/ post,110,49,60,23,34,30,17,28,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,BBC - Radio,69,39,30,3,22,22,12,13,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,“Broadsheets” such as The Times or Guardian ( online ),68,33,35,10,26,17,9,16,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Websites or apps that bring together news from different news providers,65,33,31,15,16,18,10,20,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Direct from NHS website/ email/ text/ post,58,23,35,8,16,14,12,16,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Search engine (e.g. Google),52,21,31,12,9,12,13,18,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Weighted base,2101,1028,1073,289,576,595,426,504,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Facebook,46,18,28,12,9,12,9,16,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Twitter,38,24,14,10,18,9,5,7,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Family and friends directly,34,13,21,5,7,12,6,9,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Other,31,11,20,4,12,7,3,9,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Direct from World Health Organisation (WHO) website/ email/ text/ post,30,14,16,8,5,7,6,11,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Channel 4,28,15,13,2,13,7,-,8,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,YouTube,27,17,10,9,7,8,2,9,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,“Broadsheets” such as The Times or Guardian,21,12,9,1,12,7,1,1,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),21,10,10,-,1,9,4,6,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Official scientists,18,8,10,3,4,5,5,4,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Commercial Radio,15,9,7,1,7,2,4,3,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,“Mid-market tabloids” such as MailOnline or Express ( online ),14,8,6,2,3,8,2,1,,,,,,,,,,,,,
2020-05-07,2020-05-10,most_important_source_used_in_last_week,Weighted base,2101,1028,1073,289,576,595,426,504,,,,,,,,,,,,,
