start_date,end_date,question,response,total,male,female,16-24,18-24,25-34,35-44,45-54,55-64,65+,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Non-BBC broadcasters,8,1,7,-,-,1,2,1,-,4,1,1,3,2,2,-,-,4,-,-,-,1,-,,-,-,6
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,Weighted base,123,47,76,13,12,13,19,20,24,34,31,34,22,36,13,6,9,16,5,10,3,14,16,17,8,6,100
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: BBC services,12,1,11,-,-,1,2,1,3,5,3,2,5,2,3,-,-,4,-,-,1,1,1,1,1,-,8
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Newspapers (printed and online),13,6,7,1,1,1,3,2,2,5,3,3,1,6,1,1,-,4,-,2,-,-,3,3,1,-,13
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Officials,3,1,2,-,-,-,2,-,-,1,1,-,-,2,-,-,-,2,-,1,-,-,-,-,1,-,3
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Social Media,73,24,48,10,9,9,14,13,12,14,16,21,13,23,5,5,6,7,3,7,2,10,10,9,4,5,61
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Facebook (Facebook and Facebook Messenger),59,17,42,6,5,9,10,10,10,14,14,16,12,17,5,4,6,6,3,6,2,8,4,7,4,4,48
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: WhatsApp (WhatsApp and WhatsApp groups),2,2,-,-,-,-,-,1,1,-,-,1,2,-,-,-,-,1,-,-,-,-,1,-,-,-,2
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Closed groups,4,2,2,-,-,-,2,1,1,-,-,1,1,2,-,-,-,3,-,-,-,-,1,-,-,-,4
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Other online news sources,15,7,8,3,3,2,1,3,1,5,7,5,-,3,2,-,2,-,-,-,1,3,,4,1,1,11
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Family/friends/ local ppl,14,6,7,1,1,2,3,5,1,1,6,2,1,4,1,3,1,2,-,2,-,2,1,3,1,-,13
2021-02-12,2021-02-14,source_of_claims_about_empty_hospitals_on_social_media_posts_prove_that_coronavirus_has_been_exaggerated_reported_as_true,NET: Traditional media,25,8,17,1,1,2,4,3,5,10,8,5,5,8,4,1,-,7,-,2,1,2,4,4,2,-,21
