table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 173,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,6,1,1,1,1,1,5,3,6,1,1,-,-,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.24,4.22,4.2,4.23,4.22,4.43,4.36,4.45,4.28,4.17,4.19,4.16,4.21,3.93,4.2,4.41,4.54,4.27,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.84,0.81,0.86,0.8,0.66,0.68,0.66,0.79,0.84,0.92,0.76,0.8,0.79,0.72,0.84,0.61,0.76,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 174,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,21,16,21,34,13,13,86,44,37,39,116,30,127,138,138,143,-,,,,,,,,,
Table 174,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24**,22**,16**,23**,36**,13**,12**,85*,46*,36*,40*,117,32**,130,140,141,145,-**,,,,,,,,,
Table 174,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,21,16,21,33,13,12,75,40,30,32,107,31,112,122,123,126,-,,,,,,,,,
Table 174,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,14,7,11,15,8,6,33,15,18,13,51,13,53,55,56,57,-,,,,,,,,,
Table 174,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,4,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,9,10,17,5,5,42,25,13,19,56,18,60,67,67,69,-,,,,,,,,,
Table 174,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,-,2,3,-,1,6,3,3,4,9,1,12,12,12,13,-,,,,,,,,,
Table 174,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,-,-,-,-,4,3,3,3,2,-,5,5,5,5,-,,,,,,,,,
Table 174,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,-,-,1,-,-,1,1,-,-,-,-,1,1,1,1,-,,,,,,,,,
Table 174,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,-,-,1,-,-,5,4,3,3,2,-,6,6,6,6,-,,,,,,,,,
Table 174,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.37,4.49,4.45,4.39,4.28,4.61,4.47,4.19,4.08,4.24,4.07,4.32,4.4,4.21,4.22,4.22,4.22,-,,,,,,,,,
Table 174,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,0.9,0.51,0.65,0.81,0.51,0.62,0.84,0.91,0.94,0.87,0.7,0.54,0.82,0.8,0.8,0.8,-,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,153,87,66,12,11,23,20,29,25,44,52,44,19,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,156,88*,68*,12**,11**,23**,27**,27**,22**,44*,60*,44*,17**,35*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 3rd to 5th April 2020,NET: Trust,138,78,59,12,11,20,22,24,19,41,52,39,17,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 3rd to 5th April 2020,5 - Trust completely,76,41,35,7,6,11,8,17,9,24,26,19,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 3rd to 5th April 2020,4,62,38,25,6,6,9,14,7,9,17,26,19,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 3rd to 5th April 2020,3,12,5,7,-,-,2,1,2,3,4,5,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 3rd to 5th April 2020,2,3,2,2,-,-,1,2,-,1,-,2,1,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 3rd to 5th April 2020,1 - Do not trust at all,3,3,-,-,-,-,2,1,-,-,2,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 3rd to 5th April 2020,NET: Do not trust,6,4,2,-,-,1,3,1,1,-,3,2,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 3rd to 5th April 2020,Mean,4.32,4.28,4.36,4.55,4.49,4.28,3.94,4.46,4.25,4.45,4.21,4.27,4.52,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 3rd to 5th April 2020,Standard deviation Standard error,0.84,0.89,0.77,0.52,0.52,0.82,1.08,0.92,0.8,0.66,0.92,0.86,0.58,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 7th to 10th May 2020,Unweighted base,129,76,53,21,19,28,16,15,20,29,58,29,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,127,77*,50*,22**,20**,26**,19**,15**,18**,28**,48*,31**,27**,22**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 7th to 10th May 2020,NET: Trust,111,65,45,20,18,21,15,15,16,23,40,27,24,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 7th to 10th May 2020,5 - Trust completely,45,28,17,12,12,11,6,5,2,8,20,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 7th to 10th May 2020,4,66,37,28,8,6,11,9,9,13,15,21,19,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 7th to 10th May 2020,3,15,10,5,2,2,5,4,-,1,3,6,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 7th to 10th May 2020,2,2,2,-,-,-,-,-,-,1,1,1,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 7th to 10th May 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 7th to 10th May 2020,NET: Do not trust,2,2,-,-,-,-,-,-,1,1,1,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 7th to 10th May 2020,Mean,4.2,4.18,4.24,4.47,4.53,4.22,4.15,4.37,3.93,4.1,4.23,4.1,4.24,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 7th to 10th May 2020,Standard deviation Standard error,0.71,0.76,0.62,0.65,0.66,0.75,0.74,0.5,0.68,0.76,0.77,0.71,0.66,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 24th to 26th April 2020,Unweighted base,141,89,52,17,17,26,21,24,21,32,51,35,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,139,89*,50*,18**,18**,27**,21**,24**,19**,30**,54*,31**,25**,30**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 24th to 26th April 2020,NET: Trust,122,80,42,15,15,23,20,24,15,24,50,25,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 24th to 26th April 2020,5 - Trust completely,58,36,22,8,8,13,8,13,5,12,24,7,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 24th to 26th April 2020,4,64,43,20,7,7,10,13,11,10,12,26,18,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 24th to 26th April 2020,3,15,9,6,3,3,3,-,-,4,5,4,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 24th to 26th April 2020,2,1,-,1,-,-,-,1,-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 24th to 26th April 2020,1 - Do not trust at all,1,-,1,-,-,-,-,-,-,1,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 24th to 26th April 2020,NET: Do not trust,2,-,2,-,-,-,1,-,-,1,-,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 24th to 26th April 2020,Mean,4.27,4.31,4.2,4.26,4.26,4.35,4.29,4.53,4.08,4.09,4.38,4.04,4.32,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 24th to 26th April 2020,Standard deviation Standard error,0.75,0.65,0.91,0.74,0.74,0.71,0.67,0.51,0.69,0.99,0.62,0.64,0.76,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,193,120,73,23,22,30,33,24,36,47,64,55,32,42,19,6,16,16,18,15,9,21,34,23,10,6,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,193,118,75*,26**,25**,32**,36**,26**,29*,43*,64*,56*,31**,42*,22**,7**,20**,16**,18**,15**,6**,19**,31**,23**,12**,4**,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 11th April 2021,NET: Trust,180,109,71,26,25,30,32,24,28,41,61,54,30,35,18,4,20,16,16,14,6,18,29,23,12,4,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 11th April 2021,5 - Trust completely,118,67,51,17,17,18,17,15,20,30,39,38,14,26,8,3,13,12,7,7,4,12,23,19,8,2,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 11th April 2021,4,63,42,21,9,8,12,14,9,8,10,22,16,17,9,10,2,8,4,9,6,2,6,6,4,4,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 11th April 2021,3,9,7,2,-,-,-,4,3,1,1,1,2,*,6,3,1,-,-,-,1,-,1,2,*,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 11th April 2021,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 11th April 2021,1 - Do not trust at all,4,2,2,-,-,1,1,-,1,1,1,1,1,1,-,1,-,-,1,-,-,1,1,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 11th April 2021,NET: Do not trust,4,2,2,-,-,1,1,-,1,1,1,1,1,1,-,1,-,-,1,-,-,1,1,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 11th April 2021,Mean,4.5,4.46,4.58,4.64,4.68,4.44,4.31,4.46,4.59,4.6,4.53,4.62,4.37,4.4,4.22,3.54,4.63,4.75,4.19,4.44,4.62,4.48,4.62,4.79,4.69,4.67,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 11th April 2021,Standard deviation Standard error,0.76,0.75,0.78,0.49,0.48,0.91,0.82,0.68,0.72,0.81,0.75,0.64,0.72,0.95,0.71,1.59,0.5,0.45,1.03,0.63,0.53,0.84,0.77,0.45,0.48,0.56,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,165,78,87,19,17,22,36,27,31,30,60,55,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,157,73*,84*,25**,22**,21**,30*,21**,29**,32**,57*,54*,21**,25**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 7th June 2020,NET: Trust,134,62,72,25,22,17,21,19,23,30,48,44,19,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 7th June 2020,5 - Trust completely,67,32,35,19,17,8,10,11,11,9,19,26,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 7th June 2020,4,68,30,38,6,5,10,11,8,11,21,28,18,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 7th June 2020,3,18,7,10,-,-,2,8,2,4,1,6,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 7th June 2020,2,4,3,1,-,-,-,1,-,2,1,3,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 7th June 2020,1 - Do not trust at all,1,1,-,-,-,1,-,-,-,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 7th June 2020,NET: Do not trust,5,4,1,-,-,1,1,-,2,1,3,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 7th June 2020,Mean,4.24,4.22,4.27,4.76,4.78,4.12,3.97,4.41,4.13,4.18,4.14,4.31,4.23,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 5th to 7th June 2020,Standard deviation Standard error,0.8,0.88,0.72,0.44,0.42,0.98,0.88,0.69,0.88,0.64,0.8,0.76,0.93,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,180,94,86,15,14,20,26,33,43,43,60,36,41,43,15,8,13,11,17,21,4,18,30,25,11,7,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,178,96*,83*,20**,19**,20**,27**,29**,42*,40*,57*,40**,40*,41*,14**,7**,11**,13**,17**,22**,4**,19**,30**,26**,10**,6**,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 12th to 14th March 2021,NET: Trust,159,86,73,16,15,18,26,25,36,38,55,34,33,36,13,7,11,10,14,13,4,18,29,23,10,6,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 12th to 14th March 2021,5 - Trust completely,105,54,51,12,11,11,14,20,23,24,41,19,19,26,7,6,8,9,12,3,3,13,18,17,7,3,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 12th to 14th March 2021,4,54,32,22,4,4,6,11,5,13,14,14,15,14,10,6,1,3,1,3,11,1,5,11,6,2,3,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 12th to 14th March 2021,3,12,5,7,4,4,-,1,2,3,2,2,1,4,5,1,-,1,3,1,5,-,-,1,1,-,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 12th to 14th March 2021,2,2,2,-,-,-,1,-,1,-,-,-,1,1,-,-,-,-,-,-,-,-,1,-,1,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 12th to 14th March 2021,1 - Do not trust at all,5,3,3,-,-,1,-,-,3,1,-,4,1,-,-,-,-,-,1,4,-,-,-,-,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 69,Q5. Trust in the sources for information/news about Coronavirus used in last week: Official scientists,ONLINE Fieldwork: 12th to 14th March 2021,NET: Do not trust,8,5,3,-,-,3,-,1,3,1,-,5,3,-,-,-,-,-,1,4,-,1,-,1,-,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
