table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,55,35,20,8,6,21,7,5,3,11,28,9,7,11,4,-,9,4,6,3,-,2,13,10,3,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,55*,35**,19**,7**,5**,22**,7**,6**,3**,9**,28**,10**,9**,8**,5**,-**,9**,6**,7**,3**,-**,2**,11**,10**,2**,1**,49*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 11th April 2021,NET: Trust,30,24,7,4,4,12,5,4,2,4,18,4,3,5,3,-,4,3,3,2,-,2,5,6,2,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 11th April 2021,5 - Trust completely,11,10,1,1,1,6,3,-,-,2,5,3,1,2,3,-,2,-,-,2,-,2,1,1,-,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 11th April 2021,4,19,14,5,4,4,6,2,4,2,3,13,1,2,3,1,-,2,3,3,-,-,-,4,5,2,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 11th April 2021,3,14,6,9,2,-,6,1,2,1,3,4,5,4,1,2,-,-,3,3,-,-,-,6,1,-,-,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 11th April 2021,2,7,5,3,1,1,3,2,-,-,1,6,1,-,1,-,-,3,-,1,1,-,-,-,2,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 11th April 2021,1 - Do not trust at all,2,1,1,*,-,2,-,-,-,-,-,-,1,1,-,-,1,-,-,-,-,-,*,-,*,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 11th April 2021,NET: Do not trust,10,6,4,1,1,5,2,-,-,1,6,1,1,2,-,-,5,-,1,1,-,-,*,2,*,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 11th April 2021,Mean,3.54,3.74,3.17,3.47,3.84,3.48,3.72,3.62,3.62,3.5,3.61,3.63,3.16,3.58,4.23,-,2.96,3.48,3.25,4.07,-,5,3.42,3.52,3.35,5,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 11th April 2021,Standard deviation Standard error,1.1,1.14,0.96,1.09,0.9,1.28,1.37,0.53,0.61,1.01,1.03,1.03,1.26,1.39,1,-,1.52,0.55,0.77,1.7,-,-,0.86,1.04,1.67,-,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,48,31,17,6,6,11,5,8,6,12,30,13,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,42*,27**,16**,7**,7**,9**,3**,7**,5**,12**,26**,12**,5**,-**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 7th June 2020,NET: Trust,18,13,5,1,1,2,1,3,2,10,13,3,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 7th June 2020,5 - Trust completely,2,2,-,1,1,-,-,-,-,1,1,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 7th June 2020,4,16,10,5,-,-,2,1,3,2,8,11,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 7th June 2020,3,16,8,8,4,4,5,1,2,3,2,10,4,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 7th June 2020,2,8,6,3,2,2,3,*,2,1,-,2,5,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 7th June 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 7th June 2020,NET: Do not trust,8,6,3,2,2,3,*,2,1,-,2,5,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 7th June 2020,Mean,3.29,3.36,3.18,2.96,2.96,2.86,3.24,3.22,3.14,3.95,3.47,2.93,3.27,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 5th to 7th June 2020,Standard deviation Standard error,0.85,0.94,0.71,1.02,1.02,0.73,0.87,0.92,0.78,0.58,0.76,0.97,0.9,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,50,29,21,4,4,11,7,9,9,10,17,16,8,9,6,-,4,3,2,5,1,3,12,7,2,5,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,49*,27**,21**,4**,4**,10**,7**,10**,8**,10**,16**,15**,7**,11**,6**,-**,5**,3**,1**,6**,***,2**,12**,6**,2**,3**,39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th March 2021,NET: Trust,21,12,9,-,-,6,4,5,2,5,8,4,2,8,2,-,1,-,1,3,-,1,8,2,1,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th March 2021,5 - Trust completely,8,7,1,-,-,3,2,2,-,-,2,-,2,4,-,-,-,-,1,1,-,-,6,-,-,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th March 2021,4,14,6,8,-,-,2,2,3,2,5,6,4,*,4,2,-,1,-,*,2,-,1,2,2,1,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th March 2021,3,20,12,8,3,3,3,2,4,4,5,7,6,4,3,2,-,4,3,-,3,*,2,3,2,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th March 2021,2,3,*,3,-,-,-,1,*,3,-,-,3,1,*,1,-,-,-,-,-,-,-,2,-,-,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th March 2021,1 - Do not trust at all,3,3,1,1,1,1,-,1,-,-,1,3,-,-,1,-,-,-,-,-,-,-,-,3,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th March 2021,NET: Do not trust,7,3,4,1,1,1,1,1,3,-,1,5,1,*,2,-,-,-,-,-,-,-,2,3,-,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th March 2021,Mean,3.38,3.5,3.23,2.35,2.35,3.69,3.85,3.45,2.89,3.52,3.47,2.76,3.54,4.05,2.94,-,3.25,3,4.63,3.67,3,3.37,3.98,2.44,3.5,3.23,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 14th March 2021,Standard deviation Standard error,1.07,1.18,0.92,1.08,1.08,1.35,1.03,1.21,0.75,0.53,0.93,1.05,1.06,0.93,1.15,-,0.48,*,-,0.79,-,0.62,1.15,1.36,0.68,1.06,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,49,30,19,11,11,13,1,8,6,10,22,14,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,48*,30**,19**,13**,13**,14**,1**,7**,5**,8**,20**,13**,7**,9**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Trust,31,21,10,5,5,10,1,4,3,8,16,7,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 1st to 3rd May 2020,5 - Trust completely,8,6,2,1,1,1,1,1,2,2,5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 1st to 3rd May 2020,4,23,15,8,4,4,9,-,4,1,6,11,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 1st to 3rd May 2020,3,10,5,5,1,1,4,-,2,2,1,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 1st to 3rd May 2020,2,3,1,2,3,3,-,-,-,-,-,-,3,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 1st to 3rd May 2020,1 - Do not trust at all,4,3,1,3,3,-,-,1,-,-,-,-,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Do not trust,7,4,4,7,7,-,-,1,-,-,-,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 1st to 3rd May 2020,Mean,3.57,3.7,3.37,2.7,2.7,3.8,5,3.54,3.98,4.14,4.03,3.37,3.03,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 1st to 3rd May 2020,Standard deviation Standard error,1.11,1.12,1.1,1.44,1.44,0.6,-,1.05,0.96,0.57,0.68,0.97,1.37,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,31,22,9,5,5,9,4,4,4,5,17,8,3,3,2,-,2,3,3,3,-,-,8,7,1,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,29**,20**,9**,5**,5**,9**,4**,3**,3**,5**,15**,8**,3**,4**,2**,-**,3**,3**,3**,3**,-**,-**,7**,6**,1**,2**,25**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 6th to 8th November 2020,NET: Trust,17,12,5,4,4,4,2,1,2,4,11,3,2,2,2,-,1,2,1,3,-,-,3,3,1,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 6th to 8th November 2020,5 - Trust completely,4,2,2,2,2,1,-,-,-,1,2,-,-,2,-,-,1,-,-,2,-,-,-,-,-,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 6th to 8th November 2020,4,13,10,3,2,2,3,2,1,2,2,9,3,2,-,2,-,-,2,1,1,-,-,3,3,1,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 6th to 8th November 2020,3,10,7,3,1,1,4,1,2,1,1,4,5,1,1,-,-,2,1,1,-,-,-,4,3,-,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 6th to 8th November 2020,2,2,1,1,-,-,1,1,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,-,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 6th to 8th November 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 6th to 8th November 2020,NET: Do not trust,2,1,1,-,-,1,1,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,-,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 6th to 8th November 2020,Mean,3.66,3.67,3.64,4.09,4.09,3.38,3.35,3.41,3.7,4.14,3.9,3.2,3.62,3.7,4,-,3.71,3.77,2.93,4.58,-,-,3.38,3.54,4,3.82,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 6th to 8th November 2020,Standard deviation Standard error,0.82,0.77,0.98,0.9,0.9,0.88,0.95,0.59,0.55,0.76,0.66,0.67,0.62,1.53,-,-,1.21,0.53,1.02,0.59,-,-,0.53,0.54,-,1.94,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,40,25,15,5,5,7,11,3,3,11,14,10,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,44*,26**,17**,7**,7**,7**,14**,3**,2**,10**,15**,10**,10**,9**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 15th June 2020,NET: Trust,25,15,10,3,3,5,8,3,2,4,9,4,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 15th June 2020,5 - Trust completely,10,6,4,3,3,*,4,2,-,-,5,-,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 15th June 2020,4,15,10,5,-,-,5,4,1,2,4,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 15th June 2020,3,14,9,5,3,3,2,3,-,1,6,4,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 15th June 2020,2,5,2,3,1,1,-,4,1,-,-,2,1,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 15th June 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 15th June 2020,NET: Do not trust,5,2,3,1,1,-,4,1,-,-,2,1,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 15th June 2020,Mean,3.66,3.69,3.63,3.77,3.77,3.82,3.59,4.19,3.73,3.41,3.82,3.39,4.29,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 48,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 12th to 15th June 2020,Standard deviation Standard error,0.97,0.92,1.07,1.28,1.28,0.58,1.22,1.32,0.58,0.52,1.07,0.62,0.83,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,53,36,17,7,7,18,11,5,5,7,30,13,5,5,8,-,3,-,5,2,3,3,23,3,3,-,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,56*,39**,16**,9**,9**,19**,13**,5**,3**,8**,31**,14**,5**,5**,5**,-**,4**,-**,8**,3**,3**,4**,23**,3**,3**,-**,47*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th June 2021,NET: Trust,36,30,6,8,8,11,11,4,1,2,21,8,4,3,2,-,-,-,6,-,1,3,19,1,3,-,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th June 2021,5 - Trust completely,14,11,3,3,3,4,6,1,-,-,8,3,*,3,-,-,-,-,1,-,-,-,13,-,-,-,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th June 2021,4,22,19,3,4,4,7,6,2,1,2,13,5,3,*,2,-,-,-,5,-,1,3,7,1,3,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th June 2021,3,14,6,8,-,-,6,1,1,2,5,7,5,1,1,2,-,4,-,-,1,2,-,3,2,-,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th June 2021,2,5,2,2,1,1,2,-,-,-,1,2,1,-,1,1,-,-,-,1,1,-,1,-,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th June 2021,1 - Do not trust at all,1,1,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th June 2021,NET: Do not trust,5,3,2,1,1,2,1,-,-,1,3,1,-,1,1,-,-,-,1,1,-,1,1,-,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th June 2021,Mean,3.8,3.93,3.47,4.14,4.14,3.67,4.23,4.08,3.29,3.09,3.79,3.76,3.86,3.88,3.33,-,3,-,3.91,2.5,3.46,3.3,4.32,3.38,4,-,3.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th June 2021,Standard deviation Standard error,0.96,0.93,0.99,1,1,0.94,1.03,0.83,0.56,0.68,0.99,0.89,0.6,1.43,0.77,-,0,-,0.94,0.63,0.62,1.11,0.96,0.58,0,-,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,53,37,16,15,15,13,8,2,6,9,25,13,7,8,5,1,8,2,4,-,1,4,16,3,5,4,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,24,9
Table 56,Q5. Trust in the sources for information/news about Coronavirus used in last week: Magazines,ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,52*,35*,17**,14**,14**,11**,8**,1**,6**,11**,21**,15**,6**,10**,6**,1**,8**,1**,3**,-**,1**,4**,14**,4**,7**,3**,43*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9**,23**,8**
