table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,800,374,425,168,155,190,141,106*,91*,104*,208,229,172,190,79*,33**,97*,61*,62*,47*,46*,71*,118,115*,48*,23**,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 6th to 8th November 2020,NET: Each time / most times / sometimes,658,306,352,148,135,163,119,84,67,77,172,181,141,164,62,26,78,53,48,38,37,53,106,99,45,13,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 6th to 8th November 2020,Each time I go onto social media,110,49,61,29,26,37,21,10,8,4,30,32,16,32,11,4,16,9,9,8,3,5,17,18,8,3,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 6th to 8th November 2020,Most times,242,106,136,67,63,63,38,19,24,31,69,59,60,54,22,7,23,24,17,9,13,22,43,39,17,5,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 6th to 8th November 2020,Sometimes,306,151,156,51,46,63,60,55,34,42,74,90,65,78,30,14,38,19,22,21,21,27,46,42,20,6,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 6th to 8th November 2020,Rarely,109,50,59,19,19,19,17,18,21,16,27,37,20,25,13,6,12,6,13,5,6,16,11,12,2,8,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 6th to 8th November 2020,Never,20,7,13,1,1,7,2,4,2,3,6,5,9,1,2,1,5,1,-,1,1,2,1,3,1,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 6th to 8th November 2020,I do not use social media,12,11,2,-,-,1,2,-,2,7,4,6,2,1,2,-,2,1,1,3,1,-,-,2,-,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,974,491,483,186,169,215,187,144,111,131,283,278,169,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,982,492,491,196,177,226,185,153,100*,122,282,283,189,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 15th June 2020,NET: Each time / most times / sometimes,740,372,368,161,144,186,143,106,70,75,207,213,149,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 15th June 2020,Each time / most times,260,122,139,61,55,68,47,23,34,27,75,97,40,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 15th June 2020,Sometimes,480,250,230,99,88,117,96,84,36,49,132,116,109,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 15th June 2020,Rarely,173,81,92,31,31,28,24,34,23,33,51,54,29,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 15th June 2020,Never,34,18,17,3,2,6,12,6,3,5,10,8,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 15th June 2020,I do not use social media,35,22,13,1,1,6,7,8,4,9,14,8,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,705,346,359,137,125,158,147,108,64,91,207,208,116,174,66,16,65,56,60,51,40,63,128,85,57,18,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,716,369,346,158,143*,157,141,113*,63*,83*,195,212,137*,172,62*,14**,77*,58*,68*,49*,36*,59*,119*,95*,62*,17**,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th June 2021,NET: Each time / most times / sometimes,585,300,285,144,131,132,115,88,48,58,159,172,110,144,50,12,67,50,53,38,30,46,110,71,47,11,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th June 2021,Each time I go onto social media,127,71,56,44,44,24,27,12,10,10,37,28,28,34,15,2,16,9,13,3,3,11,27,23,1,3,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th June 2021,Most times,187,104,83,45,43,42,37,31,14,19,58,61,29,39,16,4,17,11,14,13,10,14,43,21,21,3,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th June 2021,Sometimes,271,125,146,55,44,66,50,46,24,30,64,83,52,72,19,5,34,31,26,21,16,21,40,26,25,5,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th June 2021,Rarely,101,54,47,13,11,18,19,21,11,18,27,30,24,21,10,1,7,5,11,8,6,7,6,21,13,4,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th June 2021,Never,19,7,12,1,-,6,4,3,1,3,8,6,2,3,1,1,1,2,2,1,-,2,2,3,2,2,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th June 2021,I do not use social media,11,9,2,-,-,-,3,1,3,4,2,4,1,4,1,-,2,-,2,1,-,4,-,1,-,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,785,409,376,157,145,188,139,133,86,82,212,233,149,191,79,27,71,72,84,57,28,69,132,95,45,26,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,320,285
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,802,392,410,167,151,185,156,131,80*,83*,207,227,186,182,78*,25**,83*,70*,80*,63*,27**,69*,123,107*,53*,23**,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23**,326,302
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th December 2020,NET: Each time / most times / sometimes,648,314,334,146,132,155,122,94,61,71,172,180,150,146,65,23,64,57,65,46,20,61,95,85,51,17,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,265,242
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th December 2020,Each time I go onto social media,111,44,68,30,29,31,24,11,7,9,32,25,29,25,15,4,5,5,10,10,6,10,19,14,10,4,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,38,37
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th December 2020,Most times,222,106,117,60,54,54,31,36,20,21,62,60,52,48,20,7,26,23,24,15,5,19,35,28,16,5,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,97,78
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th December 2020,Sometimes,315,165,150,56,48,70,67,47,34,41,78,95,69,73,31,12,34,29,32,21,9,32,41,43,24,8,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,130,127
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th December 2020,Rarely,114,58,56,19,17,22,24,32,11,5,23,35,28,28,8,2,12,10,10,15,7,5,25,15,2,3,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,44,48
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th December 2020,Never,30,12,18,1,1,7,8,4,5,5,11,9,5,5,3,-,5,3,4,2,-,3,3,4,1,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,14,10
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 4th to 6th December 2020,I do not use social media,10,8,2,1,1,1,2,1,3,2,1,3,4,2,2,-,1,-,1,-,-,-,-,3,-,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,3,2
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,834,426,408,167,152,186,159,131,85,106,259,250,145,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,837,422,414,170,152,188,150,148,79*,102*,242,249,178,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 19th to 21st June 2020,NET: Each time / most times / sometimes,635,305,330,140,124,141,118,110,65,61,188,194,130,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 19th to 21st June 2020,Each time / most times,214,101,112,50,44,54,40,35,15,19,67,69,42,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 19th to 21st June 2020,Sometimes,421,204,217,90,80,87,78,74,51,42,121,125,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 19th to 21st June 2020,Rarely,159,96,62,27,24,40,25,25,12,31,44,44,34,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 19th to 21st June 2020,Never,29,14,14,4,4,4,7,10,1,2,8,6,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 19th to 21st June 2020,I do not use social media,14,6,8,-,-,2,-,3,1,8,2,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,781,377,404,156,140,170,150,115,82,108,219,251,118,193,63,38,93,47,57,51,38,56,149,102,63,24,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,790,396,394,167,149,187,144,112*,80*,100*,225,237,141*,188,56*,38*,99*,46*,61*,49*,38**,63*,149,97*,69*,26**,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 15th to 17th January 2021,NET: Each time / most times / sometimes,649,328,321,146,131,157,132,87,60,66,187,193,123,146,47,31,87,35,46,39,32,54,128,74,52,24,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 15th to 17th January 2021,Each time I go onto social media,149,68,82,33,30,50,31,17,5,13,41,37,44,28,12,8,25,12,11,10,7,12,27,12,8,6,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 15th to 17th January 2021,Most times,239,127,111,52,50,64,46,34,19,24,79,77,35,48,17,9,26,11,18,17,9,18,51,36,17,10,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 15th to 17th January 2021,Sometimes,261,133,128,61,52,44,55,36,36,29,68,79,45,70,18,15,37,13,17,12,16,25,49,26,26,7,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 15th to 17th January 2021,Rarely,103,49,54,17,13,22,9,17,16,22,30,33,12,27,6,4,5,9,13,7,4,7,15,14,16,2,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 15th to 17th January 2021,Never,30,16,14,4,4,5,3,6,2,10,6,9,5,10,2,3,6,-,2,2,1,-,6,8,1,-,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 15th to 17th January 2021,I do not use social media,9,4,5,1,1,2,-,2,2,1,2,2,*,5,*,-,1,2,-,1,-,1,1,1,1,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,747,355,392,152,139,151,143,126,84,91,232,211,122,182,53,30,78,45,77,50,39,66,128,111,54,16,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,776,386,390,167,149,171,145,125*,76*,92*,231,213,160*,171,55*,26**,93*,53*,81*,49*,35**,75*,115,118*,61*,16**,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 14th February 2021,NET: Each time / most times / sometimes,660,324,336,159,143,156,120,100,59,66,197,180,134,149,42,24,73,44,67,43,29,65,103,106,51,13,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 14th February 2021,Each time I go onto social media,141,60,80,35,33,37,36,16,12,6,34,28,38,40,7,7,12,16,17,16,5,11,22,18,8,1,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 14th February 2021,Most times,244,125,120,71,65,58,38,38,15,26,92,66,44,43,16,4,27,12,23,12,13,20,53,37,19,7,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 14th February 2021,Sometimes,275,139,136,54,45,61,46,46,33,35,70,87,53,65,19,12,33,16,27,15,11,34,27,51,24,4,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 14th February 2021,Rarely,89,46,43,8,6,10,20,19,11,21,29,26,18,16,8,2,15,8,13,3,5,9,9,8,7,3,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 14th February 2021,Never,20,12,8,1,1,3,5,5,3,4,5,5,5,6,5,*,5,-,-,3,*,1,2,2,2,-,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 12th to 14th February 2021,I do not use social media,7,4,3,-,-,1,1,1,2,1,-,3,3,1,-,-,-,2,2,-,1,-,1,1,1,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,692,344,348,121,104,138,146,113,89,85,203,167,153,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,683,346,338,139,118*,143,132,103*,90*,76*,194,169,152,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 7th to 9th August 2020,NET: Each time / most times / sometimes,501,256,245,107,89,113,97,67,61,56,142,129,107,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 7th to 9th August 2020,Each time / most times,154,77,76,34,30,39,26,21,21,14,37,40,32,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 7th to 9th August 2020,Sometimes,347,178,169,74,59,74,71,46,40,42,105,88,76,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 7th to 9th August 2020,Rarely,140,60,79,27,23,24,28,26,21,14,40,28,34,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 7th to 9th August 2020,Never,31,20,11,5,5,6,5,7,5,3,5,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 17,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 7th to 9th August 2020,I do not use social media,12,9,3,-,-,1,3,2,3,3,6,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,784,387,397,144,131,175,151,128,85,101,239,221,127,197,74,38,91,66,66,55,42,57,127,90,55,23,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,802,401,401,156,139,191,140,132,83*,98*,230,220,151,200,70*,39*,90*,73*,64*,49*,47*,64*,134,92*,58*,21**,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 18,"Q4b1. When you go onto social media, how often are you coming across/seeing information in the form of banners, pop-ups and upfront notices about Coronavirus from official sources,",ONLINE Fieldwork: 9th to 11th October 2020,NET: Each time / most times / sometimes,647,319,328,137,123,163,119,100,58,69,180,185,122,160,48,29,77,60,51,40,42,55,115,66,48,17,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
