table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,34,17,17,7,6,11,7,1,4,4,9,9,12,4,5,-,1,1,4,2,1,3,8,3,5,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,40**,19**,20**,8**,8**,10**,10**,2**,5**,4**,10**,12**,15**,3**,6**,-**,1**,2**,5**,2**,1**,3**,9**,4**,7**,1**,32**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 11th April 2021,NET: Trust,27,14,13,7,7,8,5,2,2,4,5,10,10,1,5,-,1,-,4,1,1,2,5,1,7,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 11th April 2021,5 - Trust completely,4,3,1,-,-,2,1,-,1,-,1,-,2,1,1,-,-,-,-,-,1,-,1,1,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 11th April 2021,4,23,11,12,7,7,6,4,2,1,4,5,10,8,-,4,-,1,-,4,1,-,2,4,-,7,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 11th April 2021,3,7,4,3,1,-,1,3,-,1,1,2,1,2,2,-,-,-,-,1,1,-,1,4,-,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 11th April 2021,2,3,2,1,1,1,-,-,-,2,-,2,-,1,-,-,-,-,2,-,-,-,-,-,1,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 11th April 2021,1 - Do not trust at all,3,-,3,-,-,1,2,-,-,-,1,-,2,-,1,-,-,-,-,-,-,-,-,2,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 11th April 2021,NET: Do not trust,5,2,4,1,1,1,2,-,2,-,3,-,3,-,1,-,-,2,-,-,-,-,-,3,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 11th April 2021,Mean,3.57,3.75,3.4,3.69,3.77,3.81,3.22,4,3.17,3.84,3.26,3.89,3.51,3.71,3.67,-,4,2,3.77,3.43,5,3.75,3.66,2.49,4,4,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 11th April 2021,Standard deviation Standard error,1.02,0.82,1.17,0.69,0.69,1.13,1.27,0,1.32,0.42,1.21,0.32,1.21,1.2,1.37,-,-,-,0.48,0.68,-,0.54,0.68,2.02,0,-,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,42,21,21,7,7,6,11,12,3,3,11,12,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,40*,21**,19**,10**,10**,5**,8**,10**,3**,4**,8**,13**,9**,10**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 7th June 2020,NET: Trust,29,14,15,9,9,2,5,8,1,4,6,9,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 7th June 2020,5 - Trust completely,10,7,3,6,6,1,1,3,-,-,1,3,*,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 7th June 2020,4,18,7,11,4,4,1,4,5,1,4,5,6,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 7th June 2020,3,10,7,4,1,1,4,2,2,2,-,2,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 7th June 2020,2,1,-,1,-,-,-,1,-,-,-,-,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 7th June 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 7th June 2020,NET: Do not trust,1,-,1,-,-,-,1,-,-,-,-,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 7th June 2020,Mean,3.96,4.02,3.9,4.45,4.45,3.51,3.74,4.05,3.36,4,3.89,3.82,3.58,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 5th to 7th June 2020,Standard deviation Standard error,0.79,0.83,0.75,0.69,0.69,0.87,0.93,0.73,0.59,0,0.63,0.86,0.62,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,46,27,19,6,6,13,6,7,8,6,11,11,10,14,3,2,5,4,5,5,2,2,7,6,4,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,46*,25**,20**,8**,8**,12**,5**,6**,8**,6**,10**,10**,10**,16**,3**,2**,8**,4**,5**,5**,2**,2**,7**,4**,4**,1**,40*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th March 2021,NET: Trust,28,16,12,5,5,7,2,3,5,6,8,7,5,8,2,2,3,2,3,4,1,2,5,2,4,-,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th March 2021,5 - Trust completely,6,5,1,-,-,2,*,1,2,1,2,1,1,3,-,-,1,-,*,2,1,-,1,1,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th March 2021,4,22,11,11,5,5,6,2,2,3,5,6,7,4,6,2,2,2,2,2,2,-,2,3,1,4,-,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th March 2021,3,14,8,6,3,3,3,3,3,2,-,2,1,5,7,-,-,5,2,2,1,-,-,3,1,-,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th March 2021,2,3,1,2,-,-,2,-,-,1,-,-,2,-,1,1,-,-,-,-,-,1,-,-,1,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th March 2021,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th March 2021,NET: Do not trust,3,1,2,-,-,2,-,-,1,-,-,2,-,1,1,-,-,-,-,-,1,-,-,1,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th March 2021,Mean,3.69,3.79,3.56,3.58,3.58,3.57,3.47,3.58,3.81,4.23,4.03,3.56,3.57,3.63,3.44,4,3.45,3.44,3.71,4.27,3.21,4,3.77,3.44,4,3,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 14th March 2021,Standard deviation Standard error,0.8,0.84,0.74,0.53,0.53,0.96,0.72,0.74,1.01,0.46,0.69,0.92,0.67,0.85,1.07,-,0.71,0.57,0.73,0.81,-,0,0.76,1.36,0,-,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,46,25,21,6,6,9,9,13,4,5,13,14,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,49*,25**,23**,5**,5**,13**,12**,9**,4**,6**,11**,13**,13**,11**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Trust,31,13,18,3,3,9,4,7,4,4,6,6,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 1st to 3rd May 2020,5 - Trust completely,10,4,6,1,1,5,-,3,-,1,2,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 1st to 3rd May 2020,4,21,9,12,2,2,5,4,4,4,3,4,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 1st to 3rd May 2020,3,16,11,5,2,2,3,7,2,-,1,4,6,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 1st to 3rd May 2020,2,2,1,1,-,-,-,1,-,-,1,2,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 1st to 3rd May 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Do not trust,2,1,1,-,-,-,1,-,-,1,2,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 1st to 3rd May 2020,Mean,3.8,3.65,3.97,3.72,3.72,4.15,3.23,4.06,4,3.74,3.52,3.58,3.95,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 47,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 1st to 3rd May 2020,Standard deviation Standard error,0.81,0.8,0.79,0.85,0.85,0.82,0.59,0.79,0,1.04,0.98,0.66,0.81,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,35,20,15,4,4,12,8,4,5,2,12,7,7,9,2,2,3,2,4,2,1,4,7,2,5,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,34**,20**,14**,4**,4**,14**,7**,3**,4**,2**,8**,6**,7**,12**,1**,1**,4**,2**,3**,2**,1**,4**,5**,1**,7**,1**,31**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 6th to 8th November 2020,NET: Trust,17,10,8,-,-,6,5,1,3,1,6,2,5,4,1,-,4,2,1,1,1,2,1,1,2,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 6th to 8th November 2020,5 - Trust completely,9,5,4,-,-,4,3,-,2,1,3,2,2,3,1,-,4,-,1,1,-,2,-,-,1,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 6th to 8th November 2020,4,8,4,3,-,-,2,2,1,2,-,3,1,2,1,1,-,-,2,1,-,1,*,1,1,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 6th to 8th November 2020,3,17,10,7,4,4,7,2,2,1,1,2,3,3,8,-,1,-,-,2,1,-,2,5,1,5,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 6th to 8th November 2020,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 6th to 8th November 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 6th to 8th November 2020,NET: Do not trust,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 6th to 8th November 2020,Mean,3.79,3.77,3.81,3,3,3.77,4.08,3.4,4.08,4.22,4.02,3.68,3.96,3.58,4.6,3,5,4,3.67,3.66,4,3.87,3.12,3.38,3.5,4,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 6th to 8th November 2020,Standard deviation Standard error,0.87,0.88,0.88,*,*,0.91,0.88,0.59,0.9,-,0.82,0.99,0.88,0.88,-,-,0,-,1,-,-,1.07,0.36,-,0.83,-,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,34,21,13,7,7,7,9,4,3,4,6,11,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,37**,24**,12**,9**,9**,7**,11**,3**,2**,4**,6**,14**,9**,8**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 15th June 2020,NET: Trust,28,19,9,7,7,4,10,3,1,3,6,10,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 15th June 2020,5 - Trust completely,10,7,3,3,3,-,4,1,*,2,3,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 15th June 2020,4,18,12,6,4,4,4,6,2,1,1,3,7,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 15th June 2020,3,9,6,3,2,2,3,1,1,-,1,1,4,4,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 15th June 2020,2,1,-,1,-,-,-,-,-,1,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 15th June 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 15th June 2020,NET: Do not trust,1,-,1,-,-,-,-,-,1,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 15th June 2020,Mean,3.99,4.05,3.87,4.05,4.05,3.6,4.2,4.03,3.61,4.12,4.39,4.02,3.57,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 12th to 15th June 2020,Standard deviation Standard error,0.76,0.73,0.82,0.8,0.8,0.53,0.67,0.75,-,0.98,0.7,0.76,0.67,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,51,28,23,12,9,7,11,8,8,5,15,18,9,9,4,1,2,2,9,4,5,4,10,3,7,-,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,57*,31**,26**,17**,13**,8**,12**,7**,7**,6**,22**,19**,8**,8**,3**,1**,2**,2**,12**,6**,5**,4**,10**,4**,7**,-**,48*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th June 2021,NET: Trust,34,18,16,7,5,6,9,5,1,4,11,11,5,6,2,1,1,1,8,4,2,2,7,1,5,-,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th June 2021,5 - Trust completely,9,4,4,2,1,2,1,2,*,1,3,2,1,3,1,1,1,-,1,1,-,-,3,1,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th June 2021,4,26,14,12,5,4,4,8,4,1,4,8,9,4,4,*,-,-,1,7,4,2,2,4,-,5,-,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th June 2021,3,21,12,9,9,8,2,1,2,5,2,11,7,2,2,1,-,1,1,4,2,3,1,3,3,2,-,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th June 2021,2,1,1,*,-,-,-,1,-,-,-,-,*,1,-,-,-,-,-,-,-,-,1,*,-,*,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th June 2021,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th June 2021,NET: Do not trust,1,1,*,-,-,-,1,-,-,-,-,*,1,-,-,-,-,-,-,-,-,1,*,-,*,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th June 2021,Mean,3.73,3.68,3.79,3.59,3.52,4.01,3.81,3.98,3.26,3.79,3.63,3.72,3.65,4.1,3.9,5,3.92,3.63,3.71,3.82,3.36,3.45,3.99,3.52,3.59,-,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th June 2021,Standard deviation Standard error,0.75,0.76,0.74,0.75,0.72,0.77,0.83,0.74,0.57,0.67,0.71,0.73,0.9,0.77,1.11,-,1.39,0.67,0.58,0.67,0.53,0.89,0.91,1.02,0.65,-,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,47,28,19,8,7,10,11,6,5,7,17,4,6,20,2,1,4,5,6,3,2,6,7,4,4,3,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,14
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Community Radio,ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,46*,26**,19**,8**,6**,10**,11**,7**,4**,6**,16**,5**,7**,19**,2**,***,5**,4**,4**,3**,3**,8**,7**,3**,3**,2**,38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1**,22**,14**
