table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 394,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 22nd to 24th May 2020,Muslim,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,5,8,6,6,12,23,15,11,25,16,36,40,39,40,-,,,,,,,,,
Table 394,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 22nd to 24th May 2020,Hindu,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,5,3,8,4,5,8,9,9,6,12,8,17,15,17,19,-,,,,,,,,,
Table 394,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 22nd to 24th May 2020,Jewish,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,2,2,2,2,1,4,5,5,5,-,,,,,,,,,
Table 394,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 22nd to 24th May 2020,Sikh,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,3,2,1,2,2,4,2,3,4,11,3,11,11,11,11,-,,,,,,,,,
Table 394,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 22nd to 24th May 2020,Buddhist,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,2,-,-,-,-,1,3,5,5,3,9,3,9,9,9,10,-,,,,,,,,,
Table 394,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 22nd to 24th May 2020,Other,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,-,3,2,1,-,5,11,15,8,25,6,31,32,32,33,-,,,,,,,,,
Table 394,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 22nd to 24th May 2020,Prefer not to say,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,3,2,2,-,7,21,13,9,28,8,32,35,33,39,-,,,,,,,,,
Table 93,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,2125,1067,1058,274,243,347,295,365,334,510,516,606,460,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 93,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,2125,1039,1086,293,259,354,329,365,306,477,578,599,431,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 93,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 3rd to 5th April 2020,Christian,962,435,527,76,68,105,115,176,182,306,238,285,202,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 93,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 3rd to 5th April 2020,NET: Other,148,76,72,30,27,42,26,16,17,18,49,38,25,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 93,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 3rd to 5th April 2020,Muslim,55,36,19,12,10,22,14,5,2,-,12,19,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 93,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 3rd to 5th April 2020,Hindu,16,9,6,1,1,8,3,-,1,3,8,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 93,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 3rd to 5th April 2020,Jewish,19,9,11,4,4,-,3,3,2,7,9,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 93,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 3rd to 5th April 2020,Sikh,7,1,5,4,3,1,-,-,1,-,5,1,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 93,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 3rd to 5th April 2020,Buddhist,14,6,8,5,5,4,-,4,-,1,4,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 93,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 3rd to 5th April 2020,Other,37,14,23,3,3,7,6,4,11,6,11,7,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 93,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 3rd to 5th April 2020,Prefer not to say,47,29,18,11,9,17,11,*,3,5,16,12,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 7th to 10th May 2020,Unweighted base,2127,1045,1082,274,243,371,302,348,332,500,694,595,365,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,2127,1040,1087,293,254,355,329,366,306,477,579,600,432,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 7th to 10th May 2020,Christian,974,481,493,75,69,99,121,172,176,330,265,268,205,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 7th to 10th May 2020,NET: Other,159,67,92,43,37,37,36,18,15,9,46,50,26,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 7th to 10th May 2020,Muslim,68,36,32,25,21,19,17,5,2,-,18,18,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 7th to 10th May 2020,Hindu,25,4,22,7,5,8,3,4,1,1,7,11,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 7th to 10th May 2020,Jewish,15,6,9,4,4,1,-,-,6,4,6,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 7th to 10th May 2020,Sikh,8,5,3,2,2,3,3,-,1,-,1,3,4,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 7th to 10th May 2020,Buddhist,17,5,12,3,3,3,6,1,3,1,7,6,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 7th to 10th May 2020,Other,25,11,14,2,2,4,6,8,2,3,5,9,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 7th to 10th May 2020,Prefer not to say,42,27,15,8,6,16,6,5,2,5,14,15,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 24th to 26th April 2020,Unweighted base,2106,1041,1065,269,238,331,326,350,327,503,544,621,393,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,2106,1030,1076,291,256,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 24th to 26th April 2020,Christian,987,460,527,91,81,92,123,169,181,331,273,281,208,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 24th to 26th April 2020,NET: Other,126,74,52,30,28,31,26,17,11,11,40,35,23,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 24th to 26th April 2020,Muslim,53,38,15,12,12,17,15,7,3,-,15,14,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 24th to 26th April 2020,Hindu,13,8,5,4,1,3,4,1,-,-,5,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 24th to 26th April 2020,Jewish,10,8,3,2,2,2,-,1,1,4,7,2,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 24th to 26th April 2020,Sikh,6,3,3,3,3,2,-,-,1,-,1,1,4,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 24th to 26th April 2020,Buddhist,11,4,7,3,3,2,1,1,2,2,2,2,*,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 24th to 26th April 2020,Other,33,14,19,6,6,5,6,8,4,4,9,14,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 24th to 26th April 2020,Prefer not to say,35,15,19,12,10,11,4,3,1,3,8,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 181,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,2121,1075,1046,262,231,362,323,335,342,497,615,578,401,527,184,77,215,161,188,150,131,204,290,276,169,76,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 181,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,2121,1037,1084,293,257,354,329,365,305,475,577,598,431,515,177,84*,235,173,185,152,101,200,280,290,181,64*,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 181,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 11th April 2021,Christian,1006,461,546,89,81,115,125,186,178,313,270,283,215,238,80,42,120,79,84,61,48,96,120,150,78,47,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 181,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 11th April 2021,NET: Other,183,97,86,43,37,50,29,19,23,19,56,54,31,42,7,5,27,19,29,13,4,9,56,8,6,1,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 181,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 11th April 2021,Muslim,89,52,38,25,21,37,17,6,1,3,28,19,19,23,2,3,14,17,20,2,-,3,25,3,1,-,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 181,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 11th April 2021,Hindu,31,19,12,10,9,5,5,3,6,3,12,14,3,2,4,-,2,-,3,1,1,2,16,1,-,-,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 181,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 11th April 2021,Jewish,10,5,5,-,-,-,-,1,3,6,3,4,-,3,-,-,3,-,-,-,*,1,5,1,*,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 181,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 11th April 2021,Sikh,12,8,4,4,4,2,2,1,2,-,5,5,-,2,-,-,-,1,*,4,2,1,3,1,-,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 181,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 11th April 2021,Buddhist,14,5,9,1,1,2,4,3,2,3,4,5,2,3,-,1,-,-,1,3,1,-,6,1,1,-,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 181,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 11th April 2021,Other,27,8,18,3,3,4,1,6,8,5,6,6,7,8,1,1,8,1,5,2,-,2,1,1,5,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 181,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,2121,1037,1084,293,257,354,329,365,305,475,577,598,431,515,177,84*,235,173,185,152,101,200,280,290,181,64*,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 181,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 11th April 2021,Prefer not to say,33,23,9,6,6,7,9,7,2,1,9,10,4,9,1,-,2,2,2,1,1,3,7,8,6,-,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 131,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,2126,1014,1112,222,190,341,393,415,314,441,616,610,426,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 131,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,2126,1040,1086,293,252,355,329,366,306,477,579,599,432,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 131,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 7th June 2020,Christian,975,472,503,90,83,92,125,168,186,314,277,256,199,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 131,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 7th June 2020,NET: Other,134,69,64,33,29,25,29,16,9,21,37,38,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 131,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 7th June 2020,Muslim,58,27,31,19,14,19,15,5,*,-,10,18,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 131,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 7th June 2020,Hindu,7,4,3,1,1,1,2,1,1,1,3,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 131,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 7th June 2020,Jewish,26,17,8,3,3,2,2,2,2,14,12,6,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 131,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 7th June 2020,Sikh,5,2,2,1,1,1,2,1,-,-,2,2,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 131,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 7th June 2020,Buddhist,8,3,5,1,1,1,-,1,1,4,4,2,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 131,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 7th June 2020,Other,30,15,15,8,8,1,8,7,4,2,5,8,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 131,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 5th to 7th June 2020,Prefer not to say,39,19,20,10,9,7,9,3,2,8,13,15,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,2144,1027,1117,266,236,330,330,370,345,503,610,572,441,521,185,82,209,158,200,159,104,209,287,289,183,79,1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,2144,1048,1096,296,260,358,332,369,309,481,583,605,435,521,179,85*,237,175,187,154,102*,202,283,293,183,64*,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 12th to 14th March 2021,Christian,999,491,508,73,66,110,129,185,189,312,248,277,220,253,85,42,119,83,89,59,56,88,127,129,78,43,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 12th to 14th March 2021,NET: Other,167,91,76,42,38,44,31,24,13,12,57,56,26,28,8,4,13,12,28,9,8,11,45,22,7,1,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 12th to 14th March 2021,Muslim,82,40,42,27,23,27,15,11,3,-,26,25,12,18,-,2,10,6,17,2,2,3,24,15,-,-,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 12th to 14th March 2021,Hindu,26,17,9,3,2,7,9,2,1,4,13,8,4,1,3,-,1,2,2,5,-,2,6,2,2,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 12th to 14th March 2021,Jewish,13,9,3,2,2,1,-,1,3,5,7,2,3,2,1,-,1,1,-,-,-,1,6,2,1,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 12th to 14th March 2021,Sikh,6,3,2,3,3,-,1,1,-,-,1,1,2,1,-,1,-,-,2,-,-,-,2,-,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 12th to 14th March 2021,Buddhist,14,9,5,1,1,5,*,2,3,1,3,11,-,-,2,2,2,1,1,-,3,1,1,1,-,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 12th to 14th March 2021,Other,28,12,16,6,6,3,6,8,3,2,7,10,4,7,3,-,-,2,5,1,3,3,5,2,3,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,2144,1048,1096,296,260,358,332,369,309,481,583,605,435,521,179,85*,237,175,187,154,102*,202,283,293,183,64*,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 176,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 12th to 14th March 2021,Prefer not to say,48,26,22,15,14,13,7,6,3,4,11,21,7,10,6,4,1,3,3,1,-,5,16,2,5,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,2150,1042,1108,267,235,319,335,394,327,508,681,626,336,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,2150,1051,1099,297,260,359,333,370,310,481,585,606,436,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 1st to 3rd May 2020,Christian,1015,491,524,86,77,114,131,195,165,324,273,301,205,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Other,131,62,69,28,26,32,26,16,16,14,46,27,25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 1st to 3rd May 2020,Muslim,50,25,25,16,16,18,13,3,1,-,16,11,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 1st to 3rd May 2020,Hindu,20,8,12,8,6,5,5,-,2,-,11,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 1st to 3rd May 2020,Jewish,13,4,9,1,1,2,2,1,3,4,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 1st to 3rd May 2020,Sikh,4,4,*,*,*,-,1,2,-,-,1,2,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 1st to 3rd May 2020,Buddhist,9,7,2,-,-,3,-,3,1,2,6,3,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 1st to 3rd May 2020,Other,35,14,20,3,3,5,5,7,8,7,8,7,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 102,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 1st to 3rd May 2020,Prefer not to say,54,26,28,13,10,12,7,7,5,9,9,10,14,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,To which of the following religious groups do you consider yourself to be a member of?,ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,2101,1040,1061,258,227,336,346,377,310,474,646,571,407,477,179,82,217,160,173,169,103,204,295,299,158,62,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
