table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,2115,1034,1081,292,250,353,328,364,305,473,575,597,429,514,176,84*,234,172,185,152,100*,199,279,289,181,63*,1775,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,NET: Working,1191,634,556,138,138,289,276,264,165,59,317,386,286,201,103,47,141,102,105,76,49,105,190,140,92,42,998,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,NET: Employed,1052,561,491,133,133,269,249,220,138,44,283,355,248,166,97,42,130,93,96,67,45,85,168,112,77,41,870,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,Working full time working 30 hours per week or more,843,492,351,106,106,238,197,176,103,23,235,297,206,105,80,37,99,80,74,45,31,67,142,94,55,39,694,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,Working part-time working between 8 and 29 hours per week,209,69,140,27,27,31,52,44,35,20,48,58,42,61,18,5,31,13,22,22,14,18,26,18,21,2,176,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,NET: Self-employed,139,73,66,5,5,20,27,44,27,16,34,31,39,35,6,5,11,9,9,9,4,20,22,28,15,1,128,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,Self-employed - working 30 hours per week or more,96,56,40,2,2,12,19,35,19,8,23,20,30,24,3,2,7,6,4,1,2,17,17,24,12,-,91,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,Self-employed - working between 8 and 29 hours per week,42,17,26,3,3,8,8,9,8,7,11,11,9,11,2,3,4,3,6,7,2,3,5,3,3,1,37,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,NET: Not working,924,400,524,154,112,65,52,100,140,414,258,211,143,313,73,37,93,71,79,76,52,94,89,150,89,22,777,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,2115,1034,1081,292,250,353,328,364,305,473,575,597,429,514,176,84*,234,172,185,152,100*,199,279,289,181,63*,1775,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,Not working but seeking work or temporarily unemployed or sick,90,41,49,10,9,22,17,22,17,2,7,13,12,58,9,3,10,4,9,11,5,1,10,21,5,1,75,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,Not working and not seeking work,88,45,44,1,1,5,8,34,30,10,10,4,6,68,8,4,12,4,7,11,-,12,7,10,12,1,79,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,Student,161,62,99,141,100,12,7,2,-,-,54,62,21,23,13,3,10,11,10,8,11,10,27,28,26,3,134,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,Retired on a state pension only,115,37,78,-,-,-,-,-,2,113,14,11,15,76,7,3,11,14,8,6,5,20,11,16,12,2,101,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,Retired with a private pension,347,203,145,-,-,-,-,6,61,280,159,102,55,32,32,17,35,24,33,28,25,43,25,52,24,8,282,,,
Table 170,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 15th to 17th January 2021,"House person, housewife, househusband, etc.",123,13,110,1,1,25,20,37,30,9,14,19,34,56,4,7,15,13,11,11,5,8,9,22,10,7,106,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,2100,1015,1085,267,236,294,323,383,336,497,613,633,319,535,176,86,203,160,183,166,113,193,307,302,145,66,1745,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,2100,1027,1073,290,248,351,325,361,302,471,571,592,426,510,175,84*,232,171,183,151,100*,198,277,287,179,63*,1762,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,NET: Working,1182,609,574,143,142,285,272,272,159,50,292,381,283,227,100,38,139,108,111,78,57,102,173,155,86,34,991,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,NET: Employed,1080,555,525,137,136,276,253,250,130,35,277,353,249,202,85,36,127,101,105,66,56,93,159,143,79,31,909,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,Working full time working 30 hours per week or more,872,496,376,107,107,240,210,205,96,15,242,289,194,147,62,31,108,74,92,56,46,70,133,112,62,27,737,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,Working part-time working between 8 and 29 hours per week,208,59,150,30,29,36,43,45,34,21,35,64,54,55,22,6,19,28,14,9,10,23,26,31,17,4,172,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,NET: Self-employed,102,54,48,7,7,9,19,23,29,15,14,28,35,25,16,2,12,7,6,13,1,9,15,13,7,3,82,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,Self-employed - working 30 hours per week or more,60,42,19,3,3,7,11,14,18,7,8,15,19,18,12,1,7,4,2,8,1,2,10,9,3,1,47,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,Self-employed - working between 8 and 29 hours per week,42,12,30,3,3,2,8,9,12,8,6,13,16,7,4,1,5,3,4,4,1,7,5,4,4,2,35,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,NET: Not working,918,418,500,146,106,66,53,89,143,421,280,212,143,284,75,45,93,63,72,72,42,96,104,132,94,29,771,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,Not working but seeking work or temporarily unemployed or sick,72,41,31,5,5,19,11,16,16,5,11,8,8,45,6,3,6,6,4,7,5,6,6,10,12,1,59,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,2100,1027,1073,290,248,351,325,361,302,471,571,592,426,510,175,84*,232,171,183,151,100*,198,277,287,179,63*,1762,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,Not working and not seeking work,80,47,33,2,2,5,6,33,25,8,9,13,4,55,12,7,9,3,6,5,6,6,12,5,3,6,56,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,Student,145,67,78,131,91,12,1,1,-,-,70,50,14,11,8,6,14,12,11,12,6,13,24,24,9,6,125,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,Retired on a state pension only,123,37,86,1,1,-,-,-,3,120,9,10,14,91,13,6,6,10,8,8,7,16,7,16,25,1,102,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,Retired with a private pension,372,217,155,-,-,-,-,5,79,288,171,113,59,28,24,19,50,24,31,29,14,41,37,55,36,12,321,,,
Table 171,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 12th to 14th February 2021,"House person, housewife, househusband, etc.",126,10,117,7,7,29,36,34,20,1,10,18,44,54,11,4,9,7,12,12,6,14,18,22,9,2,108,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,2120,1031,1089,252,219,339,351,389,311,478,605,573,429,513,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,2120,1037,1083,292,251,354,328,365,305,475,577,598,430,515,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,NET: Working,1194,624,570,137,135,292,260,272,173,59,329,380,299,186,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,NET: Employed,1088,571,518,130,129,278,251,234,153,43,306,344,274,163,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,Working full time working 30 hours per week or more,878,514,364,103,103,242,210,198,112,13,265,285,215,114,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,Working part-time working between 8 and 29 hours per week,210,56,154,27,26,36,41,36,41,29,42,60,59,50,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,NET: Self-employed,105,53,52,7,6,15,9,38,20,16,23,36,25,22,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,Self-employed - working 30 hours per week or more,63,39,24,3,3,9,5,27,11,9,12,25,13,13,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,Self-employed - working between 8 and 29 hours per week,42,14,28,4,4,5,5,10,10,8,11,10,12,9,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,NET: Not working,926,413,514,156,116,61,68,92,132,416,248,218,132,330,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,Not working but seeking work or temporarily unemployed or sick,90,55,35,15,15,19,18,20,15,3,5,8,17,60,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,Not working and not seeking work,112,56,56,6,6,6,15,42,36,8,7,11,4,90,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,2120,1037,1083,292,251,354,328,365,305,475,577,598,430,515,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,Student,153,54,100,132,92,16,4,1,1,-,60,50,18,26,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,Retired on a state pension only,110,33,77,-,-,-,-,-,2,108,10,17,15,68,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,Retired with a private pension,352,197,155,-,-,-,1,3,57,291,153,114,48,37,,,,,,,,,,,,,,,,
Table 152,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 7th to 9th August 2020,"House person, housewife, househusband, etc.",109,18,91,3,3,20,31,27,22,6,13,18,29,50,,,,,,,,,,,,,,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,2189,1062,1127,268,237,337,362,371,330,521,627,625,385,552,196,87,242,172,200,169,101,199,293,277,187,66,1826,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,2189,1070,1119,302,261,365,339,376,315,491,595,617,444,532,183,87*,242,178,191,157,104*,206,289,299,187,66*,1837,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,NET: Working,1232,659,573,148,148,298,261,297,172,57,320,394,311,208,96,41,137,108,113,82,57,114,177,159,107,40,1039,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,NET: Employed,1118,596,522,139,139,279,237,264,155,44,297,361,268,192,92,37,124,102,106,73,48,97,160,148,97,35,943,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,Working full time working 30 hours per week or more,895,537,358,113,113,233,195,212,117,25,260,295,214,127,72,32,93,85,91,51,36,79,133,121,70,32,756,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,Working part-time working between 8 and 29 hours per week,223,59,164,26,26,46,42,53,38,19,37,66,55,65,20,4,31,17,16,21,12,18,28,27,26,3,187,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,NET: Self-employed,114,63,51,9,9,19,25,33,17,12,23,33,43,16,4,5,13,7,7,9,9,17,17,12,10,5,96,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,Self-employed - working 30 hours per week or more,77,47,29,5,5,13,16,27,8,7,15,20,32,10,3,2,10,5,4,7,4,13,10,7,8,4,66,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,Self-employed - working between 8 and 29 hours per week,37,16,22,4,4,6,8,5,8,6,8,13,11,5,1,3,3,1,3,2,5,4,7,5,2,2,30,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,NET: Not working,957,411,545,154,113,67,78,79,144,434,275,223,133,325,87,46,105,70,78,75,47,92,112,140,80,25,797,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,Not working but seeking work or temporarily unemployed or sick,73,45,28,13,13,14,17,14,11,3,5,5,9,54,9,3,7,5,7,6,4,3,12,9,6,1,58,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,2189,1070,1119,302,261,365,339,376,315,491,595,617,444,532,183,87*,242,178,191,157,104*,206,289,299,187,66*,1837,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,Not working and not seeking work,88,28,60,3,3,7,14,24,36,3,4,6,8,70,13,3,9,3,7,11,5,8,6,13,5,6,64,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,Student,161,71,90,136,95,14,8,2,*,-,56,60,23,22,7,8,16,12,12,10,11,15,25,26,18,2,141,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,Retired on a state pension only,121,46,75,-,-,-,-,-,1,119,16,11,10,84,3,7,13,6,12,10,6,15,11,23,13,2,109,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,Retired with a private pension,378,203,174,-,-,-,2,2,71,303,179,114,53,32,39,17,45,31,26,25,18,38,42,54,31,11,309,,,
Table 155,Please indicate which of the following best describes your working status before March 2020 (Pre-Covid 19),ONLINE Fieldwork: 9th to 11th October 2020,"House person, housewife, househusband, etc.",137,19,118,2,2,32,36,37,24,6,15,28,31,63,14,7,15,14,14,13,3,14,15,16,8,3,116,,,
