table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 10th May 2020,Unweighted base,92,58,34,10,10,14,12,14,15,27,27,21,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,100*,62*,39**,9**,9**,16**,16**,17**,16**,27**,25**,24**,27**,25**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 10th May 2020,NET: Trust,33,14,18,1,1,5,6,1,9,11,5,8,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 10th May 2020,5 - Trust completely,3,2,1,-,-,-,1,-,-,2,-,2,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 10th May 2020,4,30,12,17,1,1,5,5,1,9,8,5,5,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 10th May 2020,3,40,30,10,5,5,5,3,9,5,13,10,10,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 10th May 2020,2,19,12,7,2,2,4,3,7,1,2,7,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 10th May 2020,1 - Do not trust at all,9,5,4,1,1,2,4,1,-,1,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 10th May 2020,NET: Do not trust,28,17,11,3,3,6,8,8,1,3,10,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 10th May 2020,Mean,2.99,2.9,3.12,2.63,2.63,2.86,2.69,2.52,3.5,3.35,2.71,3.12,3,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 7th to 10th May 2020,Standard deviation Standard error,0.98,0.95,1.04,0.84,0.84,1.03,1.32,0.69,0.67,0.89,0.94,0.99,0.87,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 24th to 26th April 2020,Unweighted base,80,50,30,3,2,10,21,9,15,22,14,20,21,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,81*,52*,29**,4**,3**,9**,23**,10**,14**,21**,17**,17**,22**,26**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 24th to 26th April 2020,NET: Trust,31,19,12,2,-,4,8,3,6,10,6,6,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 24th to 26th April 2020,5 - Trust completely,8,4,3,-,-,1,3,2,2,-,1,3,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 24th to 26th April 2020,4,24,15,9,2,-,3,5,1,4,10,5,3,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 24th to 26th April 2020,3,39,26,13,3,3,2,11,3,8,11,6,9,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 24th to 26th April 2020,2,6,3,2,-,-,-,3,2,-,1,2,1,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 24th to 26th April 2020,1 - Do not trust at all,6,4,2,-,-,3,1,2,-,-,3,1,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 24th to 26th April 2020,NET: Do not trust,11,7,4,-,-,3,3,4,-,1,5,2,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 24th to 26th April 2020,Mean,3.27,3.24,3.31,3.4,3,2.73,3.32,2.91,3.52,3.42,2.89,3.42,2.92,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 24th to 26th April 2020,Standard deviation Standard error,0.98,0.96,1.03,0.56,*,1.53,0.95,1.4,0.72,0.59,1.24,1,0.82,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,75,49,26,8,8,18,7,9,14,19,21,17,16,21,7,4,9,4,10,5,4,7,12,11,1,1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,78*,50*,28**,10**,10**,18**,8**,11**,13**,18**,22**,17**,17**,22**,7**,3**,9**,6**,14**,5**,2**,8**,9**,12**,1**,1**,68*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 11th April 2021,NET: Trust,37,23,13,3,3,7,1,6,5,14,7,10,11,8,5,2,4,3,5,1,1,6,4,6,-,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 11th April 2021,5 - Trust completely,6,3,3,-,-,2,-,1,2,1,1,-,2,3,1,1,1,1,-,1,-,-,1,1,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 11th April 2021,4,31,20,11,3,3,5,1,5,3,13,6,10,8,6,4,2,3,2,5,-,1,6,3,5,-,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 11th April 2021,3,30,18,12,5,5,9,4,3,7,3,12,4,4,10,1,-,4,3,7,4,*,3,4,2,1,-,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 11th April 2021,2,8,7,2,2,2,1,3,-,1,2,3,3,2,1,1,1,1,-,-,1,1,-,*,3,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 11th April 2021,1 - Do not trust at all,3,2,1,1,1,-,-,2,-,-,1,-,-,2,-,-,-,-,2,-,-,-,1,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 11th April 2021,NET: Do not trust,11,9,3,3,3,1,3,2,1,2,3,3,2,3,1,1,1,-,2,1,1,-,1,3,-,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 11th April 2021,Mean,3.36,3.31,3.45,3,3,3.44,2.79,3.28,3.42,3.73,3.19,3.41,3.66,3.26,3.69,3.62,3.43,3.58,3.02,3.19,3.03,3.67,3.27,3.3,3,4,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 11th April 2021,Standard deviation Standard error,0.92,0.95,0.87,0.94,0.94,0.8,0.68,1.36,0.84,0.73,0.85,0.79,0.89,1.08,0.97,1.28,0.86,0.78,1.03,0.95,1.21,0.5,1.04,1.03,-,-,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,70,43,27,3,3,7,13,18,16,13,18,19,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,70*,44*,26**,4**,4**,8**,10**,17**,16**,15**,18**,16**,15**,21**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 7th June 2020,NET: Trust,22,16,6,3,3,3,3,1,4,8,9,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 7th June 2020,5 - Trust completely,4,1,2,1,1,2,-,-,-,-,4,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 7th June 2020,4,19,15,4,1,1,1,3,1,4,8,5,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 7th June 2020,3,34,19,15,1,1,3,5,10,8,7,7,9,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 7th June 2020,2,11,7,4,-,-,1,3,5,3,-,1,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 7th June 2020,1 - Do not trust at all,3,3,-,-,-,1,-,1,1,-,1,1,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 7th June 2020,NET: Do not trust,14,9,4,-,-,2,3,6,4,-,2,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 7th June 2020,Mean,3.13,3.12,3.16,4.01,4.01,3.37,3.08,2.69,2.97,3.51,3.51,3,2.92,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 5th to 7th June 2020,Standard deviation Standard error,0.88,0.91,0.82,0.96,0.96,1.38,0.79,0.73,0.82,0.52,1.08,0.77,0.74,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,86,50,36,8,8,7,17,10,22,22,17,15,26,28,10,3,5,13,8,7,5,13,6,9,4,3,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,91*,54*,37**,8**,8**,11**,18**,11**,20**,23**,19**,16**,25**,31**,9**,3**,5**,15**,7**,7**,7**,13**,7**,9**,6**,3**,72*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th March 2021,NET: Trust,32,25,7,4,4,2,5,5,6,9,6,3,11,12,1,1,3,5,3,2,2,4,3,3,4,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th March 2021,5 - Trust completely,6,5,1,-,-,-,-,2,*,4,2,-,2,3,-,-,1,-,*,2,-,-,-,3,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th March 2021,4,26,19,6,4,4,2,5,3,5,6,4,3,10,9,1,1,2,5,2,-,2,4,3,-,4,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th March 2021,3,37,17,20,1,1,7,4,6,8,11,5,9,9,13,4,1,-,9,2,2,4,6,2,6,-,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th March 2021,2,15,9,6,1,1,1,5,1,5,3,5,3,3,5,4,1,1,1,2,3,-,2,2,*,-,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th March 2021,1 - Do not trust at all,8,4,4,2,2,-,3,-,2,-,3,1,3,1,1,-,1,-,1,-,1,1,-,-,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th March 2021,NET: Do not trust,22,13,10,3,3,1,8,1,7,3,7,4,5,6,5,1,2,1,3,3,1,3,2,*,2,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th March 2021,Mean,3.09,3.24,2.86,2.88,2.88,3.11,2.64,3.55,2.86,3.46,2.9,2.85,3.2,3.24,2.46,2.82,3.41,3.26,2.9,3.13,2.85,3.04,3.25,3.56,2.97,3.36,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 12th to 14th March 2021,Standard deviation Standard error,1.03,1.08,0.92,1.36,1.36,0.61,1.14,0.9,1.01,0.92,1.26,0.83,1.06,0.94,0.84,0.97,1.66,0.57,1.25,1.29,1.05,0.89,0.88,1.04,1.57,1.29,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,87,54,33,7,7,7,17,15,14,27,23,23,16,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,86*,55*,31**,8**,8**,6**,18**,13**,15**,26**,19**,23**,20**,25**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 1st to 3rd May 2020,NET: Trust,32,23,9,1,1,2,11,4,2,12,7,8,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 1st to 3rd May 2020,5 - Trust completely,4,3,1,-,-,-,3,1,-,1,1,1,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 1st to 3rd May 2020,4,28,20,8,1,1,2,8,3,2,11,6,6,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 1st to 3rd May 2020,3,32,17,15,4,4,2,5,4,9,9,9,7,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 1st to 3rd May 2020,2,14,10,5,-,-,2,1,4,2,5,2,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 1st to 3rd May 2020,1 - Do not trust at all,8,5,3,3,3,-,2,1,2,-,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 1st to 3rd May 2020,NET: Do not trust,22,15,7,3,3,2,3,5,4,5,3,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 1st to 3rd May 2020,Mean,3.08,3.13,2.98,2.39,2.39,3.05,3.47,2.87,2.77,3.29,3.2,2.9,2.99,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 40,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 1st to 3rd May 2020,Standard deviation Standard error,1.02,1.07,0.93,1.25,1.25,0.84,1.16,1.07,0.86,0.83,0.86,1.15,1.16,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,72,46,26,4,4,7,10,10,14,27,14,15,27,16,3,6,9,6,6,4,4,8,8,12,4,2,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,72*,44*,27**,4**,4**,8**,9**,10**,13**,27**,11**,17**,27**,17**,2**,6**,11**,7**,5**,3**,4**,7**,8**,12**,4**,2**,63*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,NET: Trust,25,14,10,-,-,1,2,5,3,13,5,7,9,4,-,-,5,2,2,2,2,3,1,5,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: “Red-top tabloids” such as The Sun or Daily Mirror ( printed ),ONLINE Fieldwork: 6th to 8th November 2020,5 - Trust completely,7,3,4,-,-,1,1,1,-,4,2,4,1,1,-,-,4,-,1,1,-,-,-,2,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
